date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:12:02	95983/95983	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:02%20GMT	https://xopepsminhdang.com/xop-eps-minh-dang-chong-nang-cach-nhiet-giai-phap-hieu-qua-bao-ve-cong-trinh-khoi-tac-dong-mat-troi/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-minh-dang-chong-nang-cach-nhiet-giai-phap-hieu-qua-bao-ve-cong-trinh-khoi-tac-dong-mat-troi/index.html	(from https://xopepsminhdang.com/dich-vu/)
17:12:02	638/638	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:02%20GMT	https://xopepsminhdang.com/wp-json/wp/v2/categories/21	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/wp/v2/categories/21.json	(from https://xopepsminhdang.com/tin-tuc/)
17:12:03	95351/95351	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:03%20GMT	https://xopepsminhdang.com/tai-sao-nen-dung-xop-cach-nhiet-eps-minh-dang-cho-cong-trinh-chong-nong/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/tai-sao-nen-dung-xop-cach-nhiet-eps-minh-dang-cho-cong-trinh-chong-nong/index.html	(from https://xopepsminhdang.com/dich-vu/)
17:12:03	17348/17348	---M--	200	added ('OK')	image/jpeg	etag:%2243c4-67ef9a9c-1a024c;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250404_-300x195.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250404_-300x195.jpg	(from https://xopepsminhdang.com/tin-tuc/)
17:12:03	65420/65420	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b8954d22c5141c052ae961fe5c52dd2a%22	https://xopepsminhdang.com/tin-tuc/feed/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/tin-tuc/feed/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:03	10298/10298	---M--	200	added ('OK')	image/jpeg	etag:%22283a-67eb709e-1a9383;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/z6458750339220_22e6bc2952bd3490ad52890c710994ba-300x139.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/z6458750339220_22e6bc2952bd3490ad52890c710994ba-300x139.jpg	(from https://xopepsminhdang.com/tin-tuc/)
17:12:03	93822/93822	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:03%20GMT	https://xopepsminhdang.com/thi-cong-xop-eps-cach-nhiet-chong-nong-nhu-nao-de-dat-hieu-qua-toi-uu/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/thi-cong-xop-eps-cach-nhiet-chong-nong-nhu-nao-de-dat-hieu-qua-toi-uu/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:03	13175/13175	---M--	200	added ('OK')	image/jpeg	etag:%223377-67ee4d60-1a01f7;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_173611-1-300x225.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_173611-1-300x225.jpg	(from https://xopepsminhdang.com/tin-tuc/)
17:12:03	17387/17387	---M--	200	added ('OK')	image/jpeg	etag:%2243eb-67ea6ea5-1a8dc3;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164607-300x293.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164607-300x293.jpg	(from https://xopepsminhdang.com/tin-tuc/)
17:12:04	43052/43052	---M--	200	added ('OK')	image/png	etag:%22a82c-67e27cf5-1ad9b8;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/Slide3-300x105.png	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/Slide3-300x105.png	(from https://xopepsminhdang.com/tin-tuc/)
17:12:04	97502/97502	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:04%20GMT	https://xopepsminhdang.com/huong-dan-chong-nong-hieu-qua-cho-can-nha-moi-xay-bang-chat-lieu-xop-eps/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/huong-dan-chong-nong-hieu-qua-cho-can-nha-moi-xay-bang-chat-lieu-xop-eps/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:04	88410/88410	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:04%20GMT	https://xopepsminhdang.com/xop-eps-minh-dang-giai-phap-dong-goi-hoan-hao-nang-tam-gia-tri-doanh-nghiep-cua-ban/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-minh-dang-giai-phap-dong-goi-hoan-hao-nang-tam-gia-tri-doanh-nghiep-cua-ban/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:04	2272/2272	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:04%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Flien-he%2F	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embeddeb0.json	(from https://xopepsminhdang.com/lien-he/)
17:12:04	87762/87762	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:04%20GMT	https://xopepsminhdang.com/xop-eps-minh-dang-chong-soc-cach-nhiet-tiet-kiem-chi-phi/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-minh-dang-chong-soc-cach-nhiet-tiet-kiem-chi-phi/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:04	14258/14258	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:04%20GMT	https://xopepsminhdang.com/wp-json/wp/v2/pages/248	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/wp/v2/pages/248.json	(from https://xopepsminhdang.com/lien-he/)
17:12:05	2457/2457	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Jul%202025%2010:12:05%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Flien-he%2F&format=xml	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed0232	(from https://xopepsminhdang.com/lien-he/)
17:12:06	87337/87337	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:05%20GMT	https://xopepsminhdang.com/xop-eps-minh-dang-giai-phap-toi-uu-cho-moi-cong-trinh/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-minh-dang-giai-phap-toi-uu-cho-moi-cong-trinh/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:06	87527/87527	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:05%20GMT	https://xopepsminhdang.com/bi-quyet-van-chuyen-hang-hoa-di-muon-noi-ma-khong-so-be-vo-mop-meo/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/bi-quyet-van-chuyen-hang-hoa-di-muon-noi-ma-khong-so-be-vo-mop-meo/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:06	87737/87737	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:05%20GMT	https://xopepsminhdang.com/but-pha-doanh-thu-chinh-phuc-khach-hang-nho-dong-goi-van-chuyen-bang-xop-eps/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/but-pha-doanh-thu-chinh-phuc-khach-hang-nho-dong-goi-van-chuyen-bang-xop-eps/index.html	(from https://xopepsminhdang.com/tin-tuc/)
17:12:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2010:12:05%20GMT	https://xopepsminhdang.com/?p=248	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/indexcf9a.html	(from https://xopepsminhdang.com/lien-he/)
17:12:06	4641/4641	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:06%20GMT	https://xopepsminhdang.com/wp-json/wp/v2/product/407	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/wp/v2/product/407.json	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:06	769/769	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b8954d22c5141c052ae961fe5c52dd2a%22	https://xopepsminhdang.com/xop-eps-minh-dang/feed/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-minh-dang/feed/index.html	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:07	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sun,%2027%20Jul%202025%2010:12:07%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-minh-dang%2F	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed255d	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2010:12:07%20GMT	https://xopepsminhdang.com/?p=407	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/indexffa6.html	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:07	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sun,%2027%20Jul%202025%2010:12:07%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-minh-dang%2F&format=xml	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed5c77	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:07	117635/117635	---M--	200	added ('OK')	image/jpeg	etag:%221cb83-67ebee27-1e0b0c;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204038.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204038.jpg	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:07	27371/27371	---M--	200	added ('OK')	image/jpeg	etag:%226aeb-67ebee28-1a939e;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204038-510x510.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204038-510x510.jpg	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:07	2346/2346	---M--	200	added ('OK')	image/jpeg	etag:%2292a-67ebed8a-1a9398;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204052-100x100.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204052-100x100.jpg	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:08	8833/8833	---M--	200	added ('OK')	image/jpeg	etag:%222281-67eab2f5-1a8e04;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164503-247x296.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164503-247x296.jpg	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:08	117020/117020	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:08%20GMT	https://xopepsminhdang.com/xop-eps-dinh-hinh-5/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-dinh-hinh-5/index.html	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:08	9988/9988	---M--	200	added ('OK')	image/jpeg	etag:%222704-67eab303-1a8e0b;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164459-247x296.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164459-247x296.jpg	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:08	9397/9397	---M--	200	added ('OK')	image/jpeg	etag:%2224b5-67eaafeb-1a8ddb;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164449-247x296.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164449-247x296.jpg	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:09	114279/114279	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:09%20GMT	https://xopepsminhdang.com/xop-eps-dinh-hinh-1/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-dinh-hinh-1/index.html	(from https://xopepsminhdang.com/xop-eps-minh-dang/)
17:12:09	4924/4924	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:09%20GMT	https://xopepsminhdang.com/wp-json/wp/v2/product/405	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/wp/v2/product/405.json	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:10	817/817	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b8954d22c5141c052ae961fe5c52dd2a%22	https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/feed/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/feed/index.html	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:10	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sun,%2027%20Jul%202025%2010:12:10%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fgoc-xop-eps-dinh-hinh-dong-hang%2F	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embedd608	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2010:12:10%20GMT	https://xopepsminhdang.com/?p=405	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/index4efb.html	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:10	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sun,%2027%20Jul%202025%2010:12:11%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fgoc-xop-eps-dinh-hinh-dong-hang%2F&format=xml	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed67a5	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:11	105535/105535	---M--	200	added ('OK')	image/jpeg	etag:%2219c3f-67ebed89-1e0b0b;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204052.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204052.jpg	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:11	44697/44697	---M--	200	added ('OK')	image/jpeg	etag:%22ae99-67ebed8a-1a9397;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204052-510x1104.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204052-510x1104.jpg	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:11	2671/2671	---M--	200	added ('OK')	image/jpeg	etag:%22a6f-67ebee28-1a939f;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204038-100x100.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250401_204038-100x100.jpg	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:11	2440/2440	---M--	200	added ('OK')	image/jpeg	etag:%22988-67eae877-1a90f3;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250331_164604-100x100.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250331_164604-100x100.jpg	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:12	95892/95892	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:12%20GMT	https://xopepsminhdang.com/the-san-pham/xop-eps-dinh-hinh-dong-goi/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/the-san-pham/xop-eps-dinh-hinh-dong-goi/index.html	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:12	83201/83201	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2010:12:12%20GMT	https://xopepsminhdang.com/the-san-pham/goc-xop-chen-hang/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/the-san-pham/goc-xop-chen-hang/index.html	(from https://xopepsminhdang.com/goc-xop-eps-dinh-hinh-dong-hang/)
17:12:12	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sun,%2027%20Jul%202025%2010:12:13%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-dinh-hinh-hop-dong-hang%2F	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed4f73	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/)
17:12:12	818/818	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b8954d22c5141c052ae961fe5c52dd2a%22	https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/feed/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/feed/index.html	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/)
17:12:13	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sun,%2027%20Jul%202025%2010:12:13%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-dinh-hinh-hop-dong-hang%2F&format=xml	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed856e	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/)
17:12:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2010:12:13%20GMT	https://xopepsminhdang.com/?p=383	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/index3f97.html	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/)
17:12:13	388411/388411	---M--	200	added ('OK')	image/jpeg	etag:%225ed3b-67eae875-1e0b9e;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250331_164604.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250331_164604.jpg	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/)
17:12:13	39650/39650	---M--	200	added ('OK')	image/jpeg	etag:%229ae2-67eae877-1a8e9a;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250331_164604-510x680.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/04/IMG_20250331_164604-510x680.jpg	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/)
17:12:13	2220/2220	---M--	200	added ('OK')	image/jpeg	etag:%228ac-67eac1df-1a8e90;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164603-100x100.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164603-100x100.jpg	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-hop-dong-hang/)
17:12:14	4816/4816	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:14%20GMT	https://xopepsminhdang.com/wp-json/wp/v2/product/381	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/wp/v2/product/381.json	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:14	796/796	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a0cecd495632346b4ce3d1dbcec6ae23%22	https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/feed/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/feed/index.html	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:15	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sun,%2027%20Jul%202025%2010:12:15%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-dong-goi-hang-hoa%2F	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embedeb97	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2010:12:15%20GMT	https://xopepsminhdang.com/?p=381	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/index1f38.html	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:15	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sun,%2027%20Jul%202025%2010:12:15%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-dong-goi-hang-hoa%2F&format=xml	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed4555	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:15	554552/554552	---M--	200	added ('OK')	image/jpeg	etag:%2287638-67eac1de-1e0b5c;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164603.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164603.jpg	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:15	29752/29752	---M--	200	added ('OK')	image/jpeg	etag:%227438-67eac1df-1a8e8f;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164603-510x550.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164603-510x550.jpg	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:15	1894/1894	---M--	200	added ('OK')	image/jpeg	etag:%22766-67eabe31-1a8e87;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164534-100x100.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164534-100x100.jpg	(from https://xopepsminhdang.com/xop-eps-dong-goi-hang-hoa/)
17:12:16	4776/4776	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:16%20GMT	https://xopepsminhdang.com/wp-json/wp/v2/product/379	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/wp/v2/product/379.json	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:16	780/780	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b8954d22c5141c052ae961fe5c52dd2a%22	https://xopepsminhdang.com/xop-eps-dinh-hinh-21/feed/	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/xop-eps-dinh-hinh-21/feed/index.html	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:16	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sun,%2027%20Jul%202025%2010:12:17%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-dinh-hinh-21%2F	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed81b9	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2010:12:17%20GMT	https://xopepsminhdang.com/?p=379	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/index60bd.html	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:17	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sun,%2027%20Jul%202025%2010:12:17%20GMT	https://xopepsminhdang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fxopepsminhdang.com%2Fxop-eps-dinh-hinh-21%2F&format=xml	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/oembed/1.0/embed935c	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:17	16813/16813	---M--	200	added ('OK')	image/jpeg	etag:%2241ad-67eabe31-1a8e86;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164534-510x555.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164534-510x555.jpg	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:17	1851/1851	---M--	200	added ('OK')	image/jpeg	etag:%2273b-67eabdd6-1a8e7e;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164530-100x100.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164530-100x100.jpg	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:17	1371240/1371240	---M--	200	added ('OK')	image/jpeg	etag:%2214ec68-67eabe2e-1e0b5a;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164534.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164534.jpg	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:17	14862/14862	---M--	200	added ('OK')	image/jpeg	etag:%223a0e-67ea6c5e-1a8c76;;;%22	https://xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164424-247x296.jpg	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-content/uploads/2025/03/IMG_20250331_164424-247x296.jpg	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-21/)
17:12:18	4726/4726	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2010:12:18%20GMT	https://xopepsminhdang.com/wp-json/wp/v2/product/377	C:/My%20Web%20Sites/XopKinhBac/xopepsminhdang.com/wp-json/wp/v2/product/377.json	(from https://xopepsminhdang.com/xop-eps-dinh-hinh-20/)
